,date,state,hosp,death
157,2023/01/12,MS,10.0,0.0
158,2023/01/13,MS,7.0,0.0
159,2023/01/14,MS,9.0,0.0
160,2023/01/15,MS,3.0,0.0
161,2023/01/16,MS,5.0,0.0
162,2023/01/17,MS,9.0,0.0
163,2023/01/18,MS,13.0,1.0
164,2023/01/19,MS,9.0,0.0
165,2023/01/20,MS,7.0,0.0
166,2023/01/21,MS,6.0,0.0
167,2023/01/22,MS,9.0,0.0
168,2023/01/23,MS,8.0,0.0
169,2023/01/24,MS,6.0,0.0
170,2023/01/25,MS,4.0,0.0
171,2023/01/26,MS,4.0,0.0
172,2023/01/27,MS,3.0,0.0
173,2023/01/28,MS,1.0,0.0
174,2023/01/29,MS,4.0,0.0
175,2023/01/30,MS,6.0,0.0
176,2023/01/31,MS,3.0,0.0
177,2023/02/01,MS,5.0,0.0
178,2023/02/02,MS,3.0,0.0
179,2023/02/03,MS,3.0,0.0
180,2023/02/04,MS,5.0,0.0
181,2023/02/05,MS,2.0,0.0
182,2023/02/06,MS,3.0,0.0
183,2023/02/07,MS,2.0,0.0
184,2023/02/08,MS,5.0,0.0
185,2023/02/09,MS,4.0,0.0
186,2023/02/10,MS,1.0,0.0
187,2023/02/11,MS,4.0,0.0
188,2023/02/12,MS,0.0,0.0
189,2023/02/13,MS,5.0,0.0
190,2023/02/14,MS,7.0,0.0
191,2023/02/15,MS,7.0,0.0
192,2023/02/16,MS,2.0,0.0
193,2023/02/17,MS,4.0,0.0
194,2023/02/18,MS,3.0,0.0
195,2023/02/19,MS,5.0,1.0
196,2023/02/20,MS,3.0,0.0
197,2023/02/21,MS,4.0,0.0
198,2023/02/22,MS,4.0,0.0
199,2023/02/23,MS,6.0,0.0
200,2023/02/24,MS,6.0,0.0
201,2023/02/25,MS,1.0,0.0
202,2023/02/26,MS,4.0,0.0
203,2023/02/27,MS,2.0,0.0
204,2023/02/28,MS,4.0,0.0
205,2023/03/01,MS,4.0,0.0
206,2023/03/02,MS,5.0,1.0
207,2023/03/03,MS,6.0,0.0
208,2023/03/04,MS,9.0,0.0
209,2023/03/05,MS,4.0,0.0
210,2023/03/06,MS,2.0,0.0
211,2023/03/07,MS,0.0,0.0
212,2023/03/08,MS,0.0,0.0
